,TeamId,PlayerId,Field,GameStarted,SubOn,SubOff,Yellow,SecondYellow,Red,Goals,Assists,TotalPasses,AccuratePasses,AerialWon,AerialLost,Rating,ManOfTheMatch,TotalTackles,Interceptions,Fouls,OffsidesWon,TotalClearances,WasDribbled,TotalShots,ShotsOnTarget,ShotsBlocked,OwnGoals,KeyPasses,Dribbles,WasFouled,Offsides,Dispossesed,Turnovers,TotalCrosses,AccurateCrosses,TotalLongBalls,AccurateLongBalls,TotalThroughBalls,AccurateThroughBalls,Height,Weight,Ranking,Age,const
226,1285.0,4051.0,2.0,24.0,4.0,9.0,6.0,0.0,0.0,16.0,12.0,549.0,429.0,1.0,15.0,7.41,8.0,6.0,7.0,18.0,0.0,3.0,9.0,111.0,45.0,0.0,0.0,53.0,21.0,26.0,31.0,38.0,27.0,160.0,40.0,32.0,19.0,20.0,6.0,168.0,64.0,7.0,34.0,1.0
227,75.0,460.0,2.0,34.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,1291.0,1048.0,50.0,34.0,7.41,4.0,112.0,140.0,23.0,35.0,337.0,34.0,18.0,4.0,14.0,0.0,20.0,48.0,38.0,6.0,17.0,11.0,12.0,7.0,236.0,139.0,2.0,0.0,188.0,84.0,8.0,35.0,1.0
228,80.0,28550.0,2.0,27.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1625.0,1478.0,44.0,12.0,7.39,2.0,34.0,91.0,20.0,33.0,187.0,6.0,18.0,5.0,18.0,0.0,8.0,10.0,25.0,1.0,8.0,3.0,0.0,0.0,349.0,294.0,1.0,0.0,183.0,79.0,9.0,29.0,1.0
229,87.0,20211.0,2.0,35.0,1.0,6.0,7.0,0.0,0.0,9.0,4.0,1874.0,1606.0,14.0,24.0,7.38,2.0,82.0,72.0,53.0,0.0,33.0,39.0,77.0,28.0,3.0,0.0,51.0,34.0,30.0,2.0,55.0,29.0,34.0,13.0,193.0,149.0,31.0,16.0,179.0,76.0,10.0,28.0,1.0
230,73.0,29072.0,2.0,27.0,0.0,3.0,3.0,0.0,0.0,14.0,3.0,1076.0,801.0,27.0,45.0,7.36,7.0,21.0,17.0,43.0,0.0,6.0,3.0,122.0,46.0,1.0,0.0,39.0,70.0,66.0,8.0,85.0,62.0,28.0,4.0,49.0,39.0,31.0,14.0,183.0,79.0,11.0,24.0,1.0
231,84.0,183.0,2.0,26.0,1.0,8.0,7.0,0.0,0.0,8.0,7.0,1389.0,1084.0,4.0,18.0,7.35,2.0,23.0,9.0,35.0,0.0,0.0,17.0,100.0,32.0,3.0,0.0,75.0,11.0,47.0,8.0,68.0,30.0,168.0,40.0,173.0,140.0,76.0,42.0,180.0,82.0,12.0,37.0,1.0
232,73.0,9974.0,2.0,30.0,0.0,4.0,8.0,0.0,0.0,4.0,2.0,1964.0,1590.0,24.0,19.0,7.34,4.0,105.0,89.0,38.0,3.0,66.0,43.0,49.0,20.0,7.0,0.0,40.0,40.0,37.0,0.0,50.0,34.0,71.0,23.0,286.0,197.0,22.0,8.0,181.0,76.0,13.0,29.0,1.0
233,77.0,374.0,2.0,26.0,1.0,4.0,1.0,0.0,0.0,12.0,5.0,754.0,585.0,60.0,41.0,7.32,4.0,27.0,7.0,47.0,0.0,13.0,8.0,66.0,30.0,4.0,0.0,36.0,45.0,41.0,18.0,55.0,47.0,22.0,3.0,40.0,34.0,25.0,8.0,184.0,84.0,14.0,35.0,1.0
234,276.0,16844.0,2.0,25.0,5.0,10.0,6.0,0.0,0.0,9.0,5.0,874.0,669.0,2.0,14.0,7.31,5.0,27.0,8.0,31.0,0.0,3.0,10.0,61.0,22.0,0.0,0.0,61.0,76.0,92.0,19.0,69.0,63.0,208.0,55.0,74.0,58.0,43.0,19.0,173.0,75.0,15.0,28.0,1.0
235,75.0,4923.0,2.0,15.0,5.0,10.0,3.0,0.0,0.0,4.0,5.0,1038.0,856.0,1.0,4.0,7.3,2.0,12.0,8.0,6.0,0.0,3.0,1.0,78.0,28.0,0.0,0.0,46.0,16.0,30.0,2.0,31.0,13.0,115.0,31.0,115.0,92.0,26.0,12.0,170.0,67.0,16.0,29.0,1.0
236,276.0,5070.0,2.0,30.0,1.0,6.0,3.0,0.0,0.0,2.0,2.0,1354.0,1124.0,51.0,26.0,7.29,4.0,107.0,114.0,49.0,14.0,220.0,20.0,9.0,3.0,6.0,0.0,16.0,22.0,38.0,1.0,19.0,21.0,52.0,6.0,141.0,81.0,5.0,2.0,181.0,85.0,17.0,33.0,1.0
237,84.0,5202.0,2.0,32.0,0.0,2.0,9.0,0.0,0.0,4.0,3.0,2121.0,1865.0,30.0,34.0,7.27,4.0,68.0,101.0,31.0,11.0,106.0,38.0,24.0,6.0,12.0,0.0,31.0,17.0,45.0,1.0,18.0,11.0,8.0,2.0,368.0,303.0,23.0,12.0,184.0,83.0,18.0,30.0,1.0
238,1292.0,10334.0,2.0,35.0,2.0,3.0,4.0,0.0,0.0,9.0,7.0,2093.0,1761.0,15.0,28.0,7.26,6.0,56.0,73.0,28.0,0.0,67.0,30.0,68.0,21.0,15.0,1.0,77.0,13.0,17.0,0.0,17.0,15.0,162.0,50.0,336.0,274.0,26.0,10.0,183.0,70.0,19.0,29.0,1.0
239,87.0,4580.0,2.0,29.0,3.0,21.0,1.0,1.0,1.0,9.0,8.0,1011.0,771.0,15.0,24.0,7.26,1.0,44.0,24.0,32.0,0.0,14.0,15.0,102.0,37.0,1.0,0.0,52.0,51.0,48.0,12.0,121.0,77.0,40.0,12.0,55.0,48.0,59.0,24.0,186.0,76.0,20.0,30.0,1.0
240,87.0,2579.0,2.0,32.0,0.0,1.0,8.0,0.0,0.0,5.0,7.0,2519.0,2199.0,12.0,22.0,7.8,6.0,82.0,39.0,35.0,0.0,6.0,36.0,66.0,21.0,3.0,0.0,96.0,44.0,54.0,2.0,32.0,18.0,198.0,56.0,413.0,339.0,67.0,31.0,177.0,68.0,1.0,34.0,1.0
241,87.0,25008.0,2.0,29.0,2.0,5.0,11.0,0.0,0.0,10.0,8.0,1660.0,1445.0,44.0,38.0,7.74,5.0,151.0,45.0,58.0,0.0,46.0,59.0,62.0,24.0,9.0,0.0,63.0,22.0,48.0,5.0,32.0,30.0,41.0,13.0,111.0,79.0,33.0,19.0,180.0,75.0,2.0,26.0,1.0
242,87.0,9991.0,2.0,23.0,1.0,2.0,5.0,0.0,0.0,1.0,2.0,1409.0,1273.0,68.0,31.0,7.6899999999999995,0.0,75.0,72.0,35.0,7.0,149.0,11.0,13.0,2.0,9.0,0.0,13.0,8.0,40.0,1.0,7.0,9.0,19.0,4.0,174.0,145.0,2.0,1.0,186.0,76.0,3.0,29.0,1.0
243,276.0,24328.0,2.0,33.0,1.0,1.0,8.0,0.0,0.0,29.0,4.0,698.0,544.0,30.0,44.0,7.68,8.0,46.0,15.0,48.0,1.0,60.0,20.0,156.0,70.0,8.0,0.0,31.0,37.0,39.0,32.0,37.0,71.0,34.0,6.0,60.0,43.0,14.0,9.0,184.0,71.0,4.0,27.0,1.0
244,276.0,5070.0,2.0,27.0,1.0,1.0,8.0,0.0,0.0,1.0,1.0,1233.0,1063.0,62.0,38.0,7.59,3.0,87.0,86.0,38.0,21.0,198.0,19.0,7.0,5.0,13.0,0.0,8.0,37.0,40.0,2.0,11.0,15.0,56.0,6.0,100.0,63.0,4.0,4.0,181.0,85.0,5.0,33.0,1.0
245,84.0,75830.0,2.0,30.0,3.0,7.0,7.0,0.0,0.0,15.0,5.0,984.0,806.0,13.0,35.0,7.58,7.0,61.0,19.0,71.0,0.0,7.0,36.0,86.0,35.0,5.0,0.0,56.0,99.0,65.0,7.0,53.0,49.0,59.0,12.0,55.0,42.0,32.0,17.0,183.0,79.0,6.0,22.0,1.0
246,84.0,183.0,2.0,33.0,1.0,12.0,7.0,0.0,1.0,12.0,12.0,1862.0,1380.0,18.0,33.0,7.54,5.0,27.0,33.0,39.0,0.0,4.0,28.0,124.0,48.0,1.0,0.0,102.0,32.0,107.0,4.0,90.0,40.0,222.0,45.0,208.0,148.0,97.0,48.0,180.0,82.0,7.0,37.0,1.0
247,73.0,29072.0,2.0,31.0,0.0,11.0,3.0,0.0,0.0,13.0,5.0,1184.0,931.0,26.0,46.0,7.53,3.0,37.0,9.0,39.0,0.0,14.0,12.0,113.0,43.0,1.0,0.0,55.0,66.0,72.0,16.0,61.0,48.0,40.0,7.0,54.0,43.0,34.0,6.0,183.0,79.0,8.0,24.0,1.0
248,71.0,30310.0,2.0,33.0,1.0,7.0,10.0,0.0,0.0,7.0,7.0,1289.0,969.0,6.0,25.0,7.51,5.0,56.0,21.0,81.0,0.0,10.0,40.0,132.0,39.0,0.0,0.0,81.0,97.0,147.0,14.0,102.0,71.0,357.0,80.0,183.0,114.0,42.0,18.0,180.0,73.0,9.0,30.0,1.0
249,73.0,44868.0,2.0,34.0,2.0,12.0,11.0,0.0,0.0,5.0,6.0,1217.0,1030.0,10.0,25.0,7.51,8.0,90.0,35.0,51.0,3.0,24.0,26.0,67.0,17.0,1.0,0.0,55.0,118.0,108.0,4.0,55.0,53.0,119.0,29.0,78.0,59.0,16.0,7.0,176.0,66.0,10.0,25.0,1.0
250,276.0,13475.0,2.0,37.0,1.0,12.0,2.0,0.0,0.0,11.0,14.0,2065.0,1721.0,19.0,20.0,7.5,1.0,44.0,15.0,30.0,0.0,21.0,19.0,92.0,37.0,1.0,0.0,101.0,62.0,33.0,4.0,54.0,40.0,137.0,34.0,177.0,141.0,68.0,29.0,184.0,73.0,11.0,26.0,1.0
251,86.0,29888.0,2.0,19.0,0.0,3.0,5.0,0.0,0.0,2.0,1.0,764.0,625.0,51.0,18.0,7.46,1.0,66.0,72.0,33.0,5.0,143.0,15.0,12.0,5.0,7.0,0.0,2.0,6.0,16.0,1.0,8.0,2.0,7.0,0.0,82.0,43.0,2.0,1.0,188.0,88.0,12.0,26.0,1.0
252,77.0,17108.0,2.0,30.0,4.0,12.0,4.0,0.0,1.0,11.0,4.0,1402.0,1188.0,47.0,37.0,7.45,7.0,70.0,29.0,50.0,0.0,27.0,23.0,94.0,42.0,4.0,0.0,57.0,68.0,55.0,1.0,46.0,31.0,92.0,23.0,111.0,91.0,18.0,6.0,180.0,76.0,13.0,28.0,1.0
253,75.0,27421.0,2.0,32.0,0.0,5.0,11.0,0.0,0.0,2.0,1.0,1097.0,969.0,113.0,50.0,7.45,1.0,117.0,80.0,43.0,21.0,233.0,37.0,27.0,6.0,28.0,0.0,8.0,21.0,25.0,2.0,4.0,12.0,6.0,0.0,177.0,123.0,3.0,2.0,196.0,81.0,14.0,26.0,1.0
254,80.0,9974.0,2.0,31.0,1.0,5.0,6.0,0.0,0.0,4.0,2.0,2129.0,1839.0,38.0,24.0,7.45,4.0,105.0,61.0,30.0,4.0,51.0,46.0,57.0,18.0,9.0,0.0,36.0,33.0,41.0,0.0,41.0,23.0,58.0,18.0,456.0,386.0,21.0,8.0,181.0,76.0,15.0,29.0,1.0
255,78.0,9931.0,2.0,29.0,0.0,2.0,16.0,1.0,1.0,3.0,2.0,1935.0,1689.0,81.0,63.0,7.42,4.0,78.0,67.0,48.0,0.0,98.0,26.0,40.0,10.0,23.0,0.0,52.0,14.0,38.0,0.0,19.0,13.0,69.0,21.0,286.0,223.0,19.0,11.0,178.0,71.0,16.0,35.0,1.0
256,87.0,35549.0,2.0,22.0,5.0,9.0,1.0,0.0,0.0,2.0,6.0,917.0,815.0,26.0,25.0,7.4,1.0,68.0,28.0,9.0,3.0,40.0,17.0,18.0,6.0,0.0,0.0,31.0,59.0,37.0,5.0,21.0,16.0,80.0,16.0,65.0,49.0,2.0,2.0,178.0,78.0,17.0,25.0,1.0
257,73.0,2239.0,2.0,28.0,1.0,3.0,13.0,0.0,0.0,3.0,2.0,1829.0,1612.0,6.0,3.0,7.39,2.0,70.0,38.0,21.0,0.0,23.0,37.0,19.0,6.0,7.0,0.0,47.0,64.0,87.0,0.0,27.0,18.0,30.0,8.0,360.0,284.0,25.0,10.0,170.0,65.0,18.0,34.0,1.0
258,87.0,97752.0,2.0,18.0,9.0,3.0,1.0,0.0,1.0,5.0,0.0,1037.0,861.0,62.0,40.0,7.38,4.0,67.0,35.0,40.0,1.0,48.0,19.0,56.0,17.0,1.0,0.0,22.0,48.0,34.0,5.0,18.0,18.0,26.0,2.0,121.0,95.0,18.0,8.0,186.0,80.0,19.0,20.0,1.0
259,73.0,9578.0,2.0,35.0,0.0,0.0,9.0,1.0,1.0,6.0,2.0,1583.0,1350.0,83.0,61.0,7.37,2.0,83.0,97.0,38.0,35.0,253.0,24.0,15.0,7.0,18.0,1.0,11.0,12.0,35.0,0.0,11.0,13.0,5.0,3.0,385.0,274.0,3.0,1.0,182.0,79.0,20.0,29.0,1.0
260,37.0,4173.0,2.0,18.0,6.0,5.0,1.0,0.0,0.0,16.0,7.0,824.0,661.0,10.0,7.0,7.9399999999999995,5.0,15.0,12.0,21.0,0.0,1.0,17.0,82.0,43.0,1.0,0.0,44.0,97.0,52.0,6.0,50.0,73.0,133.0,37.0,62.0,49.0,16.0,5.0,180.0,80.0,1.0,30.0,1.0
261,33.0,6099.0,2.0,31.0,0.0,5.0,7.0,0.0,0.0,10.0,13.0,1585.0,1228.0,7.0,5.0,7.5600000000000005,7.0,59.0,19.0,46.0,0.0,6.0,36.0,74.0,31.0,2.0,0.0,102.0,47.0,65.0,10.0,97.0,93.0,274.0,77.0,248.0,176.0,33.0,16.0,180.0,79.0,2.0,31.0,1.0
262,36.0,31772.0,2.0,26.0,7.0,6.0,6.0,0.0,0.0,9.0,9.0,1226.0,1008.0,8.0,18.0,7.53,6.0,47.0,33.0,31.0,0.0,9.0,25.0,74.0,33.0,2.0,0.0,79.0,41.0,72.0,4.0,29.0,62.0,142.0,51.0,139.0,92.0,17.0,11.0,182.0,78.0,3.0,24.0,1.0
263,36.0,8096.0,2.0,33.0,0.0,5.0,3.0,0.0,0.0,21.0,5.0,1073.0,777.0,69.0,75.0,7.42,6.0,40.0,22.0,84.0,1.0,11.0,18.0,99.0,50.0,3.0,0.0,53.0,36.0,101.0,59.0,72.0,123.0,18.0,7.0,23.0,13.0,3.0,3.0,191.0,80.0,4.0,30.0,1.0
264,42.0,13756.0,2.0,29.0,2.0,7.0,2.0,0.0,0.0,9.0,13.0,1083.0,894.0,2.0,7.0,7.41,5.0,23.0,25.0,23.0,0.0,0.0,22.0,67.0,31.0,1.0,0.0,93.0,70.0,44.0,17.0,89.0,105.0,257.0,66.0,59.0,43.0,8.0,3.0,183.0,76.0,5.0,25.0,1.0
265,37.0,4567.0,2.0,33.0,0.0,5.0,6.0,0.0,0.0,2.0,3.0,2364.0,2033.0,37.0,24.0,7.4,3.0,107.0,40.0,64.0,2.0,19.0,52.0,56.0,20.0,7.0,0.0,39.0,43.0,75.0,6.0,60.0,66.0,116.0,22.0,386.0,314.0,14.0,5.0,183.0,79.0,6.0,29.0,1.0
266,42.0,14172.0,2.0,31.0,0.0,2.0,5.0,0.0,0.0,5.0,2.0,1576.0,1310.0,41.0,14.0,7.36,5.0,83.0,114.0,42.0,45.0,102.0,23.0,63.0,20.0,18.0,0.0,12.0,22.0,31.0,3.0,8.0,41.0,1.0,1.0,174.0,116.0,2.0,1.0,198.0,89.0,7.0,31.0,1.0
267,33.0,24845.0,2.0,33.0,1.0,2.0,4.0,0.0,0.0,22.0,7.0,662.0,468.0,24.0,15.0,7.32,5.0,16.0,5.0,63.0,0.0,31.0,6.0,152.0,69.0,3.0,0.0,36.0,68.0,58.0,53.0,98.0,141.0,50.0,8.0,48.0,38.0,11.0,5.0,193.0,84.0,8.0,27.0,1.0
268,42.0,217.0,2.0,23.0,3.0,3.0,4.0,0.0,0.0,16.0,3.0,629.0,475.0,10.0,10.0,7.3,2.0,26.0,18.0,53.0,1.0,19.0,11.0,68.0,39.0,4.0,0.0,32.0,32.0,30.0,36.0,80.0,98.0,17.0,2.0,34.0,22.0,1.0,1.0,184.0,84.0,9.0,35.0,1.0
269,38.0,551.0,2.0,23.0,0.0,1.0,4.0,0.0,0.0,6.0,3.0,1029.0,879.0,4.0,11.0,7.25,4.0,44.0,35.0,22.0,0.0,12.0,19.0,31.0,12.0,10.0,0.0,22.0,45.0,55.0,3.0,27.0,56.0,22.0,1.0,61.0,48.0,8.0,4.0,172.0,68.0,10.0,39.0,1.0
270,44.0,14176.0,2.0,33.0,0.0,1.0,5.0,0.0,0.0,4.0,7.0,1823.0,1395.0,17.0,20.0,7.25,4.0,113.0,84.0,49.0,1.0,34.0,61.0,45.0,19.0,7.0,0.0,82.0,28.0,34.0,5.0,25.0,77.0,156.0,49.0,291.0,190.0,17.0,9.0,180.0,72.0,11.0,25.0,1.0
271,47.0,14958.0,2.0,30.0,1.0,4.0,9.0,0.0,0.0,7.0,4.0,1222.0,1029.0,9.0,15.0,7.23,4.0,59.0,43.0,36.0,0.0,8.0,34.0,75.0,27.0,0.0,0.0,72.0,92.0,75.0,8.0,89.0,112.0,160.0,49.0,100.0,71.0,5.0,2.0,174.0,69.0,12.0,28.0,1.0
272,1211.0,27830.0,2.0,32.0,1.0,10.0,0.0,0.0,0.0,5.0,8.0,1482.0,1269.0,2.0,6.0,7.22,8.0,28.0,31.0,23.0,0.0,0.0,28.0,55.0,21.0,0.0,0.0,66.0,81.0,108.0,10.0,76.0,90.0,143.0,33.0,188.0,155.0,18.0,12.0,171.0,68.0,13.0,26.0,1.0
273,37.0,37099.0,2.0,29.0,5.0,9.0,3.0,0.0,0.0,13.0,6.0,968.0,745.0,17.0,16.0,7.15,5.0,57.0,17.0,46.0,0.0,8.0,33.0,58.0,33.0,1.0,0.0,57.0,40.0,63.0,14.0,76.0,107.0,84.0,16.0,46.0,34.0,13.0,5.0,186.0,75.0,14.0,24.0,1.0
274,38.0,2286.0,2.0,33.0,0.0,6.0,9.0,0.0,0.0,1.0,5.0,1908.0,1713.0,6.0,4.0,7.12,1.0,107.0,90.0,83.0,1.0,9.0,55.0,20.0,6.0,5.0,0.0,41.0,35.0,119.0,7.0,34.0,91.0,18.0,6.0,196.0,173.0,5.0,2.0,174.0,72.0,15.0,34.0,1.0
275,37.0,5570.0,2.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2058.0,1833.0,8.0,14.0,7.12,0.0,66.0,59.0,14.0,3.0,37.0,23.0,5.0,1.0,10.0,0.0,45.0,33.0,25.0,2.0,26.0,54.0,149.0,34.0,265.0,234.0,6.0,4.0,170.0,66.0,16.0,30.0,1.0
276,42.0,23205.0,2.0,30.0,2.0,16.0,2.0,0.0,0.0,4.0,10.0,681.0,521.0,0.0,8.0,7.11,3.0,23.0,11.0,35.0,0.0,0.0,23.0,49.0,25.0,0.0,0.0,54.0,94.0,61.0,33.0,62.0,83.0,256.0,54.0,33.0,23.0,7.0,3.0,170.0,64.0,17.0,24.0,1.0
277,42.0,6292.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1720.0,1421.0,59.0,24.0,7.1,3.0,50.0,89.0,25.0,79.0,140.0,19.0,21.0,8.0,15.0,0.0,10.0,3.0,48.0,0.0,3.0,29.0,0.0,0.0,208.0,132.0,0.0,0.0,198.0,90.0,18.0,29.0,1.0
278,39.0,2766.0,2.0,31.0,2.0,4.0,4.0,0.0,0.0,18.0,7.0,788.0,514.0,55.0,41.0,7.07,7.0,35.0,9.0,106.0,0.0,15.0,16.0,117.0,49.0,2.0,0.0,31.0,27.0,44.0,48.0,48.0,111.0,23.0,6.0,23.0,12.0,7.0,4.0,190.0,80.0,19.0,32.0,1.0
279,44.0,20055.0,2.0,30.0,3.0,8.0,6.0,0.0,0.0,19.0,4.0,696.0,482.0,42.0,58.0,7.05,6.0,31.0,15.0,68.0,0.0,41.0,19.0,98.0,51.0,0.0,0.0,43.0,31.0,54.0,45.0,72.0,112.0,11.0,2.0,32.0,22.0,8.0,2.0,187.0,83.0,20.0,29.0,1.0
280,44.0,14176.0,2.0,30.0,0.0,10.0,4.0,0.0,0.0,6.0,8.0,1779.0,1351.0,10.0,19.0,7.73,7.0,112.0,68.0,50.0,0.0,15.0,68.0,60.0,23.0,4.0,0.0,104.0,29.0,56.0,2.0,44.0,26.0,207.0,78.0,265.0,165.0,22.0,8.0,180.0,72.0,1.0,25.0,1.0
281,37.0,9016.0,2.0,22.0,3.0,2.0,5.0,0.0,0.0,7.0,11.0,733.0,583.0,3.0,5.0,7.7,3.0,33.0,11.0,21.0,0.0,3.0,15.0,70.0,26.0,1.0,0.0,55.0,93.0,59.0,14.0,66.0,41.0,182.0,47.0,60.0,42.0,7.0,3.0,170.0,72.0,2.0,30.0,1.0
282,36.0,25008.0,2.0,31.0,2.0,8.0,4.0,1.0,1.0,10.0,11.0,1891.0,1580.0,28.0,33.0,7.68,13.0,155.0,91.0,78.0,1.0,19.0,60.0,52.0,20.0,4.0,1.0,64.0,27.0,125.0,9.0,60.0,36.0,96.0,25.0,203.0,148.0,8.0,4.0,180.0,75.0,3.0,26.0,1.0
283,37.0,6255.0,2.0,27.0,5.0,6.0,2.0,0.0,0.0,28.0,2.0,456.0,335.0,12.0,17.0,7.45,4.0,20.0,12.0,34.0,0.0,24.0,9.0,95.0,48.0,1.0,0.0,24.0,26.0,24.0,31.0,42.0,54.0,18.0,4.0,16.0,11.0,1.0,0.0,189.0,88.0,4.0,28.0,1.0
284,33.0,7417.0,2.0,30.0,0.0,10.0,7.0,0.0,0.0,6.0,9.0,1216.0,894.0,8.0,9.0,7.37,7.0,37.0,25.0,47.0,0.0,0.0,41.0,58.0,28.0,4.0,0.0,88.0,85.0,105.0,6.0,76.0,54.0,186.0,57.0,154.0,86.0,23.0,11.0,173.0,73.0,5.0,29.0,1.0
285,38.0,551.0,2.0,31.0,0.0,2.0,5.0,0.0,0.0,1.0,9.0,1476.0,1266.0,4.0,12.0,7.34,4.0,92.0,70.0,30.0,3.0,20.0,30.0,15.0,4.0,8.0,0.0,58.0,53.0,37.0,3.0,33.0,30.0,176.0,59.0,117.0,93.0,9.0,4.0,172.0,68.0,6.0,39.0,1.0
286,37.0,37099.0,2.0,32.0,2.0,9.0,2.0,0.0,0.0,12.0,11.0,987.0,754.0,20.0,16.0,7.32,1.0,37.0,16.0,34.0,0.0,9.0,24.0,60.0,29.0,2.0,0.0,56.0,65.0,76.0,19.0,70.0,64.0,81.0,18.0,64.0,46.0,11.0,6.0,186.0,75.0,7.0,24.0,1.0
287,43.0,674.0,2.0,33.0,0.0,7.0,8.0,0.0,0.0,2.0,17.0,1204.0,915.0,13.0,10.0,7.31,7.0,74.0,41.0,66.0,0.0,6.0,44.0,37.0,11.0,1.0,1.0,104.0,61.0,69.0,11.0,49.0,35.0,244.0,86.0,206.0,121.0,10.0,5.0,183.0,75.0,8.0,32.0,1.0
288,44.0,80382.0,2.0,29.0,4.0,15.0,1.0,0.0,0.0,6.0,11.0,1101.0,879.0,12.0,17.0,7.27,5.0,60.0,47.0,57.0,0.0,2.0,29.0,38.0,23.0,2.0,0.0,83.0,51.0,45.0,13.0,91.0,51.0,104.0,36.0,44.0,29.0,16.0,5.0,176.0,64.0,9.0,21.0,1.0
289,37.0,4567.0,2.0,31.0,1.0,5.0,6.0,0.0,0.0,4.0,7.0,2124.0,1803.0,17.0,25.0,7.24,1.0,92.0,42.0,71.0,2.0,22.0,37.0,51.0,12.0,16.0,0.0,43.0,37.0,57.0,10.0,67.0,37.0,30.0,9.0,332.0,267.0,12.0,6.0,183.0,79.0,10.0,29.0,1.0
290,36.0,25716.0,2.0,26.0,1.0,12.0,5.0,0.0,0.0,7.0,2.0,1069.0,839.0,12.0,19.0,7.21,3.0,35.0,26.0,35.0,0.0,7.0,23.0,57.0,24.0,3.0,0.0,51.0,68.0,49.0,2.0,58.0,36.0,119.0,29.0,91.0,58.0,12.0,2.0,186.0,90.0,11.0,26.0,1.0
291,42.0,23205.0,2.0,28.0,6.0,6.0,4.0,0.0,0.0,3.0,9.0,864.0,667.0,0.0,12.0,7.17,4.0,32.0,17.0,28.0,0.0,6.0,23.0,75.0,32.0,2.0,0.0,55.0,138.0,67.0,7.0,54.0,51.0,153.0,35.0,52.0,29.0,9.0,5.0,170.0,64.0,12.0,24.0,1.0
292,137.0,42410.0,2.0,29.0,3.0,14.0,6.0,0.0,0.0,3.0,9.0,927.0,757.0,18.0,17.0,7.16,2.0,36.0,21.0,51.0,0.0,14.0,19.0,72.0,23.0,0.0,0.0,70.0,64.0,89.0,11.0,82.0,57.0,213.0,59.0,139.0,97.0,10.0,4.0,180.0,79.0,13.0,23.0,1.0
293,134.0,41330.0,2.0,32.0,0.0,8.0,9.0,0.0,0.0,10.0,8.0,911.0,675.0,13.0,17.0,7.15,3.0,56.0,45.0,54.0,0.0,13.0,28.0,79.0,30.0,5.0,0.0,72.0,52.0,65.0,30.0,66.0,63.0,120.0,45.0,47.0,23.0,12.0,4.0,180.0,67.0,14.0,24.0,1.0
294,219.0,12431.0,2.0,30.0,1.0,2.0,6.0,0.0,0.0,0.0,8.0,1249.0,887.0,33.0,16.0,7.13,1.0,112.0,103.0,46.0,8.0,67.0,40.0,34.0,8.0,12.0,0.0,43.0,16.0,35.0,3.0,26.0,29.0,182.0,54.0,180.0,83.0,2.0,0.0,186.0,84.0,15.0,27.0,1.0
295,42.0,217.0,2.0,20.0,2.0,7.0,5.0,0.0,0.0,9.0,3.0,606.0,447.0,17.0,13.0,7.13,3.0,17.0,17.0,43.0,0.0,14.0,12.0,36.0,21.0,3.0,0.0,28.0,50.0,35.0,29.0,50.0,50.0,18.0,5.0,27.0,21.0,2.0,1.0,184.0,84.0,16.0,35.0,1.0
296,219.0,77461.0,2.0,26.0,7.0,7.0,2.0,0.0,0.0,15.0,4.0,796.0,587.0,17.0,30.0,7.1,4.0,53.0,24.0,50.0,1.0,4.0,28.0,89.0,39.0,1.0,0.0,28.0,81.0,56.0,21.0,72.0,79.0,39.0,8.0,34.0,21.0,14.0,7.0,184.0,74.0,17.0,23.0,1.0
297,110.0,26018.0,2.0,28.0,0.0,8.0,6.0,0.0,0.0,14.0,6.0,494.0,368.0,17.0,52.0,7.09,6.0,28.0,8.0,65.0,0.0,11.0,11.0,69.0,32.0,3.0,0.0,31.0,46.0,40.0,45.0,59.0,57.0,15.0,6.0,24.0,16.0,3.0,2.0,174.0,74.0,18.0,29.0,1.0
298,137.0,86173.0,2.0,18.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,939.0,707.0,37.0,12.0,7.09,2.0,53.0,45.0,33.0,18.0,86.0,10.0,11.0,6.0,14.0,0.0,3.0,9.0,29.0,0.0,6.0,6.0,0.0,0.0,242.0,162.0,1.0,0.0,194.0,88.0,19.0,25.0,1.0
299,43.0,18803.0,2.0,19.0,2.0,6.0,3.0,1.0,1.0,5.0,6.0,466.0,336.0,4.0,7.0,7.08,2.0,31.0,26.0,26.0,0.0,6.0,25.0,60.0,25.0,0.0,0.0,28.0,63.0,34.0,8.0,25.0,35.0,42.0,12.0,37.0,24.0,3.0,2.0,174.0,63.0,20.0,27.0,1.0
300,134.0,41330.0,2.0,32.0,0.0,13.0,3.0,0.0,0.0,18.0,9.0,1260.0,988.0,5.0,32.0,7.9,11.0,50.0,31.0,33.0,0.0,6.0,23.0,103.0,49.0,3.0,0.0,72.0,94.0,68.0,24.0,77.0,63.0,89.0,31.0,56.0,35.0,29.0,15.0,180.0,67.0,1.0,24.0,1.0
301,37.0,9016.0,2.0,27.0,5.0,12.0,4.0,1.0,1.0,12.0,12.0,1515.0,1284.0,9.0,8.0,7.76,6.0,38.0,19.0,39.0,0.0,2.0,30.0,71.0,27.0,1.0,0.0,68.0,129.0,93.0,10.0,89.0,25.0,136.0,36.0,84.0,62.0,15.0,6.0,170.0,72.0,2.0,30.0,1.0
